DATA;CODCARRO;MODELO;CATEGORIA;QTD;VALOR_UNIT;VALOR_TOTAL;VENDEDOR;CONCESSIONARIA;ANO
06/01/2024;C1001;Fiat Pulse;SUV;1;108210,61;108210,61;Marcos;AutoSul;2024
06/01/2024;C1001;Fiat Pulse;SUV;1;99250,26;99250,26;Julia;AutoSul;2024
06/01/2024;C1009;Nissan Kicks;SUV;1;131774;131774;Carlos;AutoSul;2024
06/01/2024;C1006;Renault Kwid;Hatch;1;76004,63;76004,63;Carlos;AutoSul;2024
06/01/2024;C1003;Volkswagen T-Cross;SUV;1;151467,87;151467,87;Ana;MegaMotors;2024
06/01/2024;C1005;Jeep Compass;SUV;1;214885,32;214885,32;Pedro;PremiumCar;2024
06/01/2024;C1002;Chevrolet Onix;Hatch;1;100811,06;100811,06;Fernanda;PremiumCar;2024
06/01/2024;C1002;Chevrolet Onix;Hatch;1;104510,05;104510,05;Julia;AutoVale;2024
06/01/2024;C1002;Chevrolet Onix;Hatch;1;86031,26;86031,26;Marcos;DriveTop;2024
07/01/2024;C1003;Volkswagen T-Cross;SUV;1;128712,31;128712,31;Marcos;MegaMotors;2024
07/01/2024;C1007;Honda HR-V;SUV;3;175926,06;527778,18;Julia;MegaMotors;2024
07/01/2024;C1009;Nissan Kicks;SUV;1;123321,63;123321,63;Carlos;MegaMotors;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;106873;106873;Fernanda;MegaMotors;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;161417,68;161417,68;Ana;CityCars;2024
07/01/2024;C1010;Fiat Strada;Picape;1;120190,03;120190,03;Marcos;AutoNorte;2024
07/01/2024;C1005;Jeep Compass;SUV;1;205211,66;205211,66;Marcos;AutoVale;2024
07/01/2024;C1009;Nissan Kicks;SUV;3;131283,83;393851,49;Ana;CityCars;2024
07/01/2024;C1008;Hyundai HB20;Hatch;1;92745,66;92745,66;Fernanda;AutoVale;2024
07/01/2024;C1008;Hyundai HB20;Hatch;1;99868,86;99868,86;João;PremiumCar;2024
07/01/2024;C1006;Renault Kwid;Hatch;1;72440,36;72440,36;Pedro;PremiumCar;2024
07/01/2024;C1006;Renault Kwid;Hatch;2;74537,54;149075,08;Julia;CityCars;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;108231,91;108231,91;Pedro;MegaMotors;2024
07/01/2024;C1007;Honda HR-V;SUV;1;191763,88;191763,88;Julia;DriveTop;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;165248,19;165248,19;João;CarPrime;2024
07/01/2024;C1005;Jeep Compass;SUV;1;187598,78;187598,78;Julia;MegaMotors;2024
07/01/2024;C1002;Chevrolet Onix;Hatch;1;87033,5;87033,5;Marcos;MegaMotors;2024
07/01/2024;C1003;Volkswagen T-Cross;SUV;1;156817,36;156817,36;Ana;CarPrime;2024
07/01/2024;C1007;Honda HR-V;SUV;1;137326,95;137326,95;Marcos;CarPrime;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;111454,72;111454,72;Carlos;ViaLux;2024
07/01/2024;C1005;Jeep Compass;SUV;1;201052,56;201052,56;Julia;CityCars;2024
07/01/2024;C1006;Renault Kwid;Hatch;2;84723,21;169446,42;Pedro;PremiumCar;2024
07/01/2024;C1002;Chevrolet Onix;Hatch;1;80388,99;80388,99;Carlos;DriveTop;2024
07/01/2024;C1005;Jeep Compass;SUV;1;229315,23;229315,23;Julia;CityCars;2024
07/01/2024;C1009;Nissan Kicks;SUV;1;110386,79;110386,79;João;AutoNorte;2024
07/01/2024;C1008;Hyundai HB20;Hatch;1;95789,64;95789,64;Marcos;DriveTop;2024
07/01/2024;C1009;Nissan Kicks;SUV;1;131476,24;131476,24;Pedro;AutoVale;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;139256,04;139256,04;Fernanda;DriveTop;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;149264,36;149264,36;Patrícia;MegaMotors;2024
07/01/2024;C1002;Chevrolet Onix;Hatch;1;90578,28;90578,28;Fernanda;MegaMotors;2024
07/01/2024;C1006;Renault Kwid;Hatch;1;70029,82;70029,82;Ana;PremiumCar;2024
07/01/2024;C1001;Fiat Pulse;SUV;3;112034,62;336103,86;Ana;DriveTop;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;137007,04;137007,04;Ana;AutoVale;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;162433,02;162433,02;Marcos;AutoNorte;2024
07/01/2024;C1010;Fiat Strada;Picape;3;136957,72;410873,16;Ana;CarPrime;2024
07/01/2024;C1008;Hyundai HB20;Hatch;1;89450,69;89450,69;Beatriz;AutoVale;2024
07/01/2024;C1006;Renault Kwid;Hatch;1;79265,95;79265,95;Carlos;CityCars;2024
07/01/2024;C1009;Nissan Kicks;SUV;1;146629,52;146629,52;Ricardo;MegaMotors;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;100134,16;100134,16;Marcos;CarPrime;2024
07/01/2024;C1008;Hyundai HB20;Hatch;1;78195,67;78195,67;Beatriz;PremiumCar;2024
07/01/2024;C1010;Fiat Strada;Picape;1;135209,75;135209,75;Julia;MegaMotors;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;107465,33;107465,33;Julia;CityCars;2024
07/01/2024;C1004;Toyota Corolla;Sedan;1;163900,13;163900,13;Patrícia;ViaLux;2024
07/01/2024;C1006;Renault Kwid;Hatch;1;83693,37;83693,37;Julia;AutoVale;2024
07/01/2024;C1001;Fiat Pulse;SUV;1;105449,49;105449,49;Carlos;AutoVale;2024
07/01/2024;C1005;Jeep Compass;SUV;1;182818,06;182818,06;Marcos;CarPrime;2024
07/01/2024;C1006;Renault Kwid;Hatch;1;76541,01;76541,01;Patrícia;AutoVale;2024
07/01/2024;C1009;Nissan Kicks;SUV;1;135611,65;135611,65;Marcos;AutoVale;2024
07/01/2024;C1002;Chevrolet Onix;Hatch;1;86626,64;86626,64;Ana;AutoVale;2024
07/01/2024;C1006;Renault Kwid;Hatch;2;86722,5;173445;Ana;PremiumCar;2024
08/01/2024;C1009;Nissan Kicks;SUV;1;111608,25;111608,25;Julia;CityCars;2024
08/01/2024;C1006;Renault Kwid;Hatch;1;71118,71;71118,71;Marcos;CityCars;2024
08/01/2024;C1009;Nissan Kicks;SUV;1;133040,47;133040,47;Carlos;CarPrime;2024
08/01/2024;C1010;Fiat Strada;Picape;1;132421,07;132421,07;Marcos;TopDrive;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;166984,16;166984,16;Ricardo;AutoNorte;2024
08/01/2024;C1005;Jeep Compass;SUV;2;213963,11;427926,22;Ana;AutoVale;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;136563,49;136563,49;Fernanda;CarPrime;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;105340,49;105340,49;Julia;MegaMotors;2024
08/01/2024;C1002;Chevrolet Onix;Hatch;1;81664,32;81664,32;Julia;CarPrime;2024
08/01/2024;C1002;Chevrolet Onix;Hatch;1;78249,13;78249,13;Pedro;AutoVale;2024
08/01/2024;C1005;Jeep Compass;SUV;2;181778,62;363557,24;João;AutoVale;2024
08/01/2024;C1009;Nissan Kicks;SUV;1;121298,52;121298,52;Marcos;ViaLux;2024
08/01/2024;C1006;Renault Kwid;Hatch;1;72800,17;72800,17;Fernanda;ViaLux;2024
08/01/2024;C1007;Honda HR-V;SUV;1;138832,67;138832,67;Marcos;TopDrive;2024
08/01/2024;C1005;Jeep Compass;SUV;2;168155,89;336311,78;Julia;AutoSul;2024
08/01/2024;C1005;Jeep Compass;SUV;1;180052,73;180052,73;Fernanda;MegaMotors;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;133227,99;133227,99;Pedro;AutoVale;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;107406,78;107406,78;Pedro;MegaMotors;2024
08/01/2024;C1007;Honda HR-V;SUV;1;178486,66;178486,66;Julia;TopDrive;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;101349,86;101349,86;Carlos;DriveTop;2024
08/01/2024;C1010;Fiat Strada;Picape;1;141412,1;141412,1;Pedro;PremiumCar;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;124128,21;124128,21;Pedro;TopDrive;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;105586,85;105586,85;João;MegaMotors;2024
08/01/2024;C1007;Honda HR-V;SUV;1;177050,81;177050,81;Fernanda;AutoVale;2024
08/01/2024;C1005;Jeep Compass;SUV;1;180839,63;180839,63;Marcos;CityCars;2024
08/01/2024;C1006;Renault Kwid;Hatch;1;77618,09;77618,09;Carlos;AutoVale;2024
08/01/2024;C1008;Hyundai HB20;Hatch;1;84697,16;84697,16;Pedro;AutoSul;2024
08/01/2024;C1008;Hyundai HB20;Hatch;1;73235,45;73235,45;Marcos;DriveTop;2024
08/01/2024;C1009;Nissan Kicks;SUV;1;147112,13;147112,13;Patrícia;ViaLux;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;176416,79;176416,79;Fernanda;PremiumCar;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;134984,36;134984,36;Ana;CarPrime;2024
08/01/2024;C1009;Nissan Kicks;SUV;1;142623,96;142623,96;Ana;DriveTop;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;149207,28;149207,28;Ricardo;DriveTop;2024
08/01/2024;C1010;Fiat Strada;Picape;1;114200,78;114200,78;Ana;PremiumCar;2024
08/01/2024;C1004;Toyota Corolla;Sedan;1;165050,2;165050,2;Julia;MegaMotors;2024
08/01/2024;C1006;Renault Kwid;Hatch;1;80557,82;80557,82;Beatriz;MegaMotors;2024
08/01/2024;C1008;Hyundai HB20;Hatch;1;87786,59;87786,59;Ana;PremiumCar;2024
08/01/2024;C1008;Hyundai HB20;Hatch;1;74596,88;74596,88;Carlos;CityCars;2024
08/01/2024;C1010;Fiat Strada;Picape;1;129918,96;129918,96;Julia;MegaMotors;2024
08/01/2024;C1002;Chevrolet Onix;Hatch;1;78211,08;78211,08;João;DriveTop;2024
08/01/2024;C1002;Chevrolet Onix;Hatch;1;95745,41;95745,41;Marcos;AutoVale;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;123400,17;123400,17;Carlos;CarPrime;2024
08/01/2024;C1008;Hyundai HB20;Hatch;1;78498,89;78498,89;Patrícia;AutoVale;2024
08/01/2024;C1003;Volkswagen T-Cross;SUV;1;151605,5;151605,5;Carlos;CarPrime;2024
08/01/2024;C1005;Jeep Compass;SUV;1;181094,55;181094,55;Patrícia;AutoVale;2024
08/01/2024;C1001;Fiat Pulse;SUV;1;101321,12;101321,12;Ana;DriveTop;2024
09/01/2024;C1005;Jeep Compass;SUV;1;163819,63;163819,63;Patrícia;AutoVale;2024
09/01/2024;C1005;Jeep Compass;SUV;1;221025,93;221025,93;Pedro;CityCars;2024
09/01/2024;C1009;Nissan Kicks;SUV;1;138002,21;138002,21;Fernanda;PremiumCar;2024
09/01/2024;C1009;Nissan Kicks;SUV;1;132196,5;132196,5;Marcos;DriveTop;2024
09/01/2024;C1009;Nissan Kicks;SUV;1;148220,46;148220,46;Fernanda;MegaMotors;2024
09/01/2024;C1004;Toyota Corolla;Sedan;2;158151,88;316303,76;Fernanda;PremiumCar;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;95847,65;95847,65;Ana;CityCars;2024
09/01/2024;C1010;Fiat Strada;Picape;1;114892,35;114892,35;Pedro;AutoVale;2024
09/01/2024;C1006;Renault Kwid;Hatch;1;85880,8;85880,8;Ana;AutoNorte;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;116872,28;116872,28;Pedro;AutoVale;2024
09/01/2024;C1010;Fiat Strada;Picape;1;127230,3;127230,3;Ana;MegaMotors;2024
09/01/2024;C1005;Jeep Compass;SUV;1;214511,18;214511,18;Marcos;PremiumCar;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;122573,5;122573,5;Fernanda;PremiumCar;2024
09/01/2024;C1010;Fiat Strada;Picape;2;113894,53;227789,06;João;DriveTop;2024
09/01/2024;C1010;Fiat Strada;Picape;1;109584,57;109584,57;Fernanda;ViaLux;2024
09/01/2024;C1003;Volkswagen T-Cross;SUV;1;157748,06;157748,06;Fernanda;DriveTop;2024
09/01/2024;C1007;Honda HR-V;SUV;1;151123,03;151123,03;Marcos;PremiumCar;2024
09/01/2024;C1010;Fiat Strada;Picape;1;136384,78;136384,78;Patrícia;PremiumCar;2024
09/01/2024;C1007;Honda HR-V;SUV;1;191719,33;191719,33;Julia;ViaLux;2024
09/01/2024;C1010;Fiat Strada;Picape;1;124214,8;124214,8;Patrícia;AutoVale;2024
09/01/2024;C1009;Nissan Kicks;SUV;2;132750,45;265500,9;Patrícia;MegaMotors;2024
09/01/2024;C1004;Toyota Corolla;Sedan;1;172034,81;172034,81;Patrícia;TopDrive;2024
09/01/2024;C1007;Honda HR-V;SUV;2;140610,03;281220,06;Carlos;CityCars;2024
09/01/2024;C1008;Hyundai HB20;Hatch;1;78599,1;78599,1;Ana;DriveTop;2024
09/01/2024;C1010;Fiat Strada;Picape;1;110927,99;110927,99;Beatriz;AutoVale;2024
09/01/2024;C1005;Jeep Compass;SUV;1;228679,32;228679,32;Marcos;MegaMotors;2024
09/01/2024;C1008;Hyundai HB20;Hatch;1;75123,46;75123,46;Pedro;AutoSul;2024
09/01/2024;C1010;Fiat Strada;Picape;1;133226,3;133226,3;Marcos;AutoVale;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;114866,8;114866,8;Pedro;CityCars;2024
09/01/2024;C1005;Jeep Compass;SUV;1;195000,07;195000,07;Carlos;AutoVale;2024
09/01/2024;C1009;Nissan Kicks;SUV;1;137815,57;137815,57;Patrícia;MegaMotors;2024
09/01/2024;C1002;Chevrolet Onix;Hatch;1;77881,43;77881,43;Ana;AutoNorte;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;110743,76;110743,76;Carlos;CarPrime;2024
09/01/2024;C1006;Renault Kwid;Hatch;1;88445,63;88445,63;Ana;AutoVale;2024
09/01/2024;C1001;Fiat Pulse;SUV;1;98833,69;98833,69;Pedro;MegaMotors;2024
09/01/2024;C1010;Fiat Strada;Picape;1;112216,67;112216,67;Pedro;PremiumCar;2024
09/01/2024;C1007;Honda HR-V;SUV;1;180789,76;180789,76;Marcos;CityCars;2024
09/01/2024;C1007;Honda HR-V;SUV;1;150202,82;150202,82;Carlos;AutoSul;2024
09/01/2024;C1003;Volkswagen T-Cross;SUV;1;156205,88;156205,88;Pedro;TopDrive;2024
09/01/2024;C1002;Chevrolet Onix;Hatch;2;77443,03;154886,06;Pedro;CityCars;2024
09/01/2024;C1010;Fiat Strada;Picape;1;116218,4;116218,4;Marcos;AutoVale;2024
09/01/2024;C1008;Hyundai HB20;Hatch;1;99124,8;99124,8;Ricardo;CarPrime;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;87022,38;87022,38;Fernanda;PremiumCar;2024
10/01/2024;C1008;Hyundai HB20;Hatch;1;84070,82;84070,82;Pedro;CarPrime;2024
10/01/2024;C1010;Fiat Strada;Picape;1;129188,47;129188,47;Julia;AutoVale;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;115635,3;115635,3;Marcos;DriveTop;2024
10/01/2024;C1007;Honda HR-V;SUV;1;181141,99;181141,99;João;CityCars;2024
10/01/2024;C1002;Chevrolet Onix;Hatch;1;102930,31;102930,31;Marcos;PremiumCar;2024
10/01/2024;C1003;Volkswagen T-Cross;SUV;2;153285,73;306571,46;Fernanda;PremiumCar;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;89167,99;89167,99;Carlos;MegaMotors;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;84981,75;84981,75;João;AutoVale;2024
10/01/2024;C1010;Fiat Strada;Picape;1;144843,86;144843,86;Beatriz;PremiumCar;2024
10/01/2024;C1005;Jeep Compass;SUV;1;165966,37;165966,37;Julia;CityCars;2024
10/01/2024;C1007;Honda HR-V;SUV;1;144516,31;144516,31;Beatriz;MegaMotors;2024
10/01/2024;C1003;Volkswagen T-Cross;SUV;1;142003,97;142003,97;Patrícia;AutoSul;2024
10/01/2024;C1004;Toyota Corolla;Sedan;1;149067,16;149067,16;Patrícia;PremiumCar;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;122453,79;122453,79;Marcos;AutoVale;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;113864,65;113864,65;Pedro;MegaMotors;2024
10/01/2024;C1006;Renault Kwid;Hatch;3;89811,22;269433,66;Julia;AutoVale;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;101484,2;101484,2;Patrícia;MegaMotors;2024
10/01/2024;C1009;Nissan Kicks;SUV;1;143072,88;143072,88;Julia;MegaMotors;2024
10/01/2024;C1003;Volkswagen T-Cross;SUV;1;137622,99;137622,99;Ana;CarPrime;2024
10/01/2024;C1004;Toyota Corolla;Sedan;1;176461,99;176461,99;João;PremiumCar;2024
10/01/2024;C1003;Volkswagen T-Cross;SUV;1;147746,95;147746,95;Ana;AutoNorte;2024
10/01/2024;C1007;Honda HR-V;SUV;1;160439,02;160439,02;Fernanda;MegaMotors;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;110692,76;110692,76;Ana;PremiumCar;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;76991,4;76991,4;Marcos;ViaLux;2024
10/01/2024;C1003;Volkswagen T-Cross;SUV;1;121115,65;121115,65;Carlos;MegaMotors;2024
10/01/2024;C1001;Fiat Pulse;SUV;1;105970,81;105970,81;Carlos;AutoVale;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;70652,38;70652,38;Marcos;PremiumCar;2024
10/01/2024;C1005;Jeep Compass;SUV;1;170316,36;170316,36;Julia;AutoVale;2024
10/01/2024;C1004;Toyota Corolla;Sedan;1;144991,16;144991,16;Ana;DriveTop;2024
10/01/2024;C1002;Chevrolet Onix;Hatch;1;80983,73;80983,73;Ana;PremiumCar;2024
10/01/2024;C1004;Toyota Corolla;Sedan;1;141231,5;141231,5;Marcos;MegaMotors;2024
10/01/2024;C1008;Hyundai HB20;Hatch;1;81663,47;81663,47;Ricardo;AutoVale;2024
10/01/2024;C1009;Nissan Kicks;SUV;1;135732,36;135732,36;Pedro;MegaMotors;2024
10/01/2024;C1010;Fiat Strada;Picape;1;122256,79;122256,79;Patrícia;DriveTop;2024
10/01/2024;C1004;Toyota Corolla;Sedan;1;138076,5;138076,5;Julia;AutoNorte;2024
10/01/2024;C1008;Hyundai HB20;Hatch;1;85737,62;85737,62;Fernanda;DriveTop;2024
10/01/2024;C1008;Hyundai HB20;Hatch;1;90835,78;90835,78;Marcos;AutoNorte;2024
10/01/2024;C1002;Chevrolet Onix;Hatch;2;76404,67;152809,34;Ricardo;AutoVale;2024
10/01/2024;C1006;Renault Kwid;Hatch;1;78077,58;78077,58;Ana;MegaMotors;2024
10/01/2024;C1009;Nissan Kicks;SUV;1;135538,15;135538,15;João;CityCars;2024
11/01/2024;C1003;Volkswagen T-Cross;SUV;1;121845,59;121845,59;João;CarPrime;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;144423,43;144423,43;Ana;PremiumCar;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;73265,09;73265,09;Carlos;CarPrime;2024
11/01/2024;C1005;Jeep Compass;SUV;1;218121,59;218121,59;Pedro;DriveTop;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;104856,55;104856,55;Carlos;AutoNorte;2024
11/01/2024;C1008;Hyundai HB20;Hatch;1;85588,46;85588,46;Beatriz;CityCars;2024
11/01/2024;C1010;Fiat Strada;Picape;1;112337,77;112337,77;Julia;DriveTop;2024
11/01/2024;C1008;Hyundai HB20;Hatch;1;85223,64;85223,64;Pedro;TopDrive;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;80806;80806;Pedro;DriveTop;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;118727,6;118727,6;Julia;CarPrime;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;124249,45;124249,45;Patrícia;AutoVale;2024
11/01/2024;C1010;Fiat Strada;Picape;1;112776,14;112776,14;Patrícia;TopDrive;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;87572,01;87572,01;Carlos;AutoSul;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;120542,02;120542,02;Carlos;MegaMotors;2024
11/01/2024;C1008;Hyundai HB20;Hatch;1;93293,83;93293,83;Ana;CarPrime;2024
11/01/2024;C1010;Fiat Strada;Picape;1;113771,05;113771,05;Pedro;AutoNorte;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;68181,87;68181,87;Ana;AutoVale;2024
11/01/2024;C1010;Fiat Strada;Picape;1;128884,43;128884,43;Julia;CarPrime;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;74023,46;74023,46;Marcos;MegaMotors;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;71112,29;71112,29;Patrícia;DriveTop;2024
11/01/2024;C1005;Jeep Compass;SUV;1;191993,22;191993,22;Carlos;PremiumCar;2024
11/01/2024;C1010;Fiat Strada;Picape;1;115056,15;115056,15;Marcos;PremiumCar;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;67442,92;67442,92;Pedro;AutoVale;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;100400,01;100400,01;Carlos;CityCars;2024
11/01/2024;C1002;Chevrolet Onix;Hatch;1;82751,91;82751,91;João;AutoVale;2024
11/01/2024;C1006;Renault Kwid;Hatch;3;86689,43;260068,29;Beatriz;AutoNorte;2024
11/01/2024;C1010;Fiat Strada;Picape;1;143344,86;143344,86;Fernanda;MegaMotors;2024
11/01/2024;C1002;Chevrolet Onix;Hatch;1;83732,45;83732,45;João;MegaMotors;2024
11/01/2024;C1003;Volkswagen T-Cross;SUV;1;122635,15;122635,15;Fernanda;AutoSul;2024
11/01/2024;C1007;Honda HR-V;SUV;2;167290,37;334580,74;Carlos;TopDrive;2024
11/01/2024;C1005;Jeep Compass;SUV;1;215315,8;215315,8;Ana;TopDrive;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;128185,2;128185,2;Ana;MegaMotors;2024
11/01/2024;C1002;Chevrolet Onix;Hatch;3;92551,11;277653,33;Marcos;AutoNorte;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;88891,71;88891,71;Ana;DriveTop;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;120776,37;120776,37;Julia;DriveTop;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;149256,64;149256,64;João;AutoSul;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;121572,87;121572,87;Marcos;MegaMotors;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;128880,16;128880,16;Ana;AutoVale;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;82322,54;82322,54;Marcos;AutoNorte;2024
11/01/2024;C1005;Jeep Compass;SUV;1;203752,36;203752,36;Marcos;CityCars;2024
11/01/2024;C1003;Volkswagen T-Cross;SUV;1;152867,46;152867,46;João;TopDrive;2024
11/01/2024;C1004;Toyota Corolla;Sedan;1;182759,58;182759,58;Marcos;DriveTop;2024
11/01/2024;C1009;Nissan Kicks;SUV;1;145672,91;145672,91;Ana;AutoVale;2024
11/01/2024;C1006;Renault Kwid;Hatch;1;77134,26;77134,26;Ana;PremiumCar;2024
11/01/2024;C1001;Fiat Pulse;SUV;1;106369,19;106369,19;Ana;CityCars;2024
12/01/2024;C1008;Hyundai HB20;Hatch;1;98684,13;98684,13;Julia;ViaLux;2024
12/01/2024;C1009;Nissan Kicks;SUV;1;119810,15;119810,15;Fernanda;MegaMotors;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;80919,73;80919,73;Ana;CityCars;2024
12/01/2024;C1010;Fiat Strada;Picape;1;130439,31;130439,31;Fernanda;CarPrime;2024
12/01/2024;C1001;Fiat Pulse;SUV;1;102397,57;102397,57;Pedro;PremiumCar;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;94675,62;94675,62;Marcos;AutoVale;2024
12/01/2024;C1010;Fiat Strada;Picape;1;111779,32;111779,32;Pedro;MegaMotors;2024
12/01/2024;C1010;Fiat Strada;Picape;1;116298,25;116298,25;Julia;AutoSul;2024
12/01/2024;C1009;Nissan Kicks;SUV;1;119984,47;119984,47;Ana;ViaLux;2024
12/01/2024;C1010;Fiat Strada;Picape;1;134592,65;134592,65;Pedro;ViaLux;2024
12/01/2024;C1010;Fiat Strada;Picape;1;107692,55;107692,55;Ana;AutoSul;2024
12/01/2024;C1004;Toyota Corolla;Sedan;1;140151,46;140151,46;Marcos;AutoVale;2024
12/01/2024;C1006;Renault Kwid;Hatch;1;76906,56;76906,56;Carlos;CityCars;2024
12/01/2024;C1006;Renault Kwid;Hatch;1;77583,23;77583,23;Patrícia;AutoSul;2024
12/01/2024;C1003;Volkswagen T-Cross;SUV;1;122594,92;122594,92;Julia;AutoVale;2024
12/01/2024;C1008;Hyundai HB20;Hatch;1;96521,92;96521,92;Marcos;AutoVale;2024
12/01/2024;C1006;Renault Kwid;Hatch;1;79334,99;79334,99;Julia;AutoNorte;2024
12/01/2024;C1006;Renault Kwid;Hatch;1;65585,8;65585,8;João;CityCars;2024
12/01/2024;C1007;Honda HR-V;SUV;1;192635,2;192635,2;Fernanda;ViaLux;2024
12/01/2024;C1001;Fiat Pulse;SUV;1;114838,66;114838,66;Patrícia;AutoVale;2024
12/01/2024;C1004;Toyota Corolla;Sedan;1;135038,12;135038,12;Beatriz;DriveTop;2024
12/01/2024;C1010;Fiat Strada;Picape;1;127956,49;127956,49;Ricardo;PremiumCar;2024
12/01/2024;C1003;Volkswagen T-Cross;SUV;1;142951,19;142951,19;Julia;ViaLux;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;97734,98;97734,98;Julia;AutoVale;2024
12/01/2024;C1001;Fiat Pulse;SUV;2;122516,72;245033,44;Carlos;AutoSul;2024
12/01/2024;C1005;Jeep Compass;SUV;1;172618,4;172618,4;Ana;PremiumCar;2024
12/01/2024;C1009;Nissan Kicks;SUV;1;116045,42;116045,42;Marcos;AutoVale;2024
12/01/2024;C1008;Hyundai HB20;Hatch;1;85857,15;85857,15;Fernanda;MegaMotors;2024
12/01/2024;C1004;Toyota Corolla;Sedan;1;143238,34;143238,34;Fernanda;AutoSul;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;78090,28;78090,28;Marcos;AutoVale;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;97715,66;97715,66;Marcos;AutoNorte;2024
12/01/2024;C1007;Honda HR-V;SUV;1;151151,71;151151,71;Marcos;CityCars;2024
12/01/2024;C1003;Volkswagen T-Cross;SUV;1;153762,62;153762,62;Fernanda;AutoVale;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;99393,44;99393,44;Ana;PremiumCar;2024
12/01/2024;C1003;Volkswagen T-Cross;SUV;1;148472,36;148472,36;Marcos;MegaMotors;2024
12/01/2024;C1010;Fiat Strada;Picape;1;128752,26;128752,26;Julia;DriveTop;2024
12/01/2024;C1001;Fiat Pulse;SUV;1;122602,94;122602,94;Pedro;AutoNorte;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;86163,3;86163,3;Marcos;AutoNorte;2024
12/01/2024;C1004;Toyota Corolla;Sedan;1;169609,89;169609,89;Ana;CarPrime;2024
12/01/2024;C1006;Renault Kwid;Hatch;1;84217,39;84217,39;Ricardo;MegaMotors;2024
12/01/2024;C1003;Volkswagen T-Cross;SUV;1;157410,62;157410,62;Ricardo;AutoSul;2024
12/01/2024;C1010;Fiat Strada;Picape;1;129564,28;129564,28;Marcos;AutoVale;2024
12/01/2024;C1002;Chevrolet Onix;Hatch;1;104187,32;104187,32;Marcos;CarPrime;2024
